id,rating,word_count,first_person_pronoun_count,third_person_pronoun_count,verb_count,adjective_count,superlative_count,readability_ari,extremity
1965,5,13,0,0,3,3,0,7.170769230769231,1
1966,1,86,3,6,23,8,1,6.831511627906977,1
1967,1,71,1,0,17,7,0,3.7246948356807543,1
1968,1,63,3,2,16,7,0,5.052380952380954,1
1969,1,9,0,0,3,1,0,9.080000000000002,1
1970,1,104,4,3,22,13,0,5.246167582417584,1
1971,5,179,2,4,33,21,3,9.091092489137182,1
1972,4,171,7,7,33,13,1,3.5985087719298257,0
1973,1,51,1,2,10,5,0,4.726470588235294,1
1974,3,67,3,7,11,4,0,1.8604477611940275,0
1975,2,26,2,1,8,1,0,2.8302564102564105,0
1976,5,270,19,7,52,18,1,8.003948717948717,1
1977,1,210,8,11,41,9,0,9.390666666666668,1
1978,1,71,4,0,13,6,0,2.1989201877934264,1
1979,5,42,1,0,6,7,0,6.32,1
1980,5,32,1,1,6,1,0,2.1459374999999987,1
1981,4,67,4,1,16,3,0,7.381592039800992,0
1982,5,4,0,0,0,2,0,17.072499999999998,1
1983,4,26,1,1,4,2,0,3.7288461538461526,0
1984,5,40,5,0,10,1,0,2.2922499999999992,1
1985,2,45,3,0,10,6,0,2.721,0
1986,5,29,1,0,8,3,0,1.0350000000000001,1
1987,4,170,11,3,29,13,0,7.314647058823532,0
1988,5,93,8,4,21,8,0,3.830241935483869,1
1989,5,19,0,1,4,4,0,6.526140350877196,1
1990,5,44,3,1,7,4,0,3.231136363636363,1
1991,5,30,5,3,6,4,0,2.096,1
1992,1,21,2,1,5,0,0,2.435714285714287,1
1993,5,114,11,11,19,10,0,3.4194736842105264,1
1994,5,327,16,5,59,24,2,12.74903669724771,1
1995,1,21,0,1,5,2,0,6.024285714285714,1
1996,5,5,1,1,1,0,0,-2.9160000000000004,1
1997,5,8,1,1,2,1,0,2.5874999999999986,1
1998,5,42,3,1,9,2,0,-0.18428571428571416,1
1999,5,3,1,0,1,0,0,8.330000000000002,1
2000,5,40,3,2,7,3,0,1.4498333333333342,1
2001,5,51,0,1,10,8,0,7.293529411764709,1
2002,5,65,2,1,13,6,0,4.13097435897436,1
2003,5,62,2,1,7,6,0,5.16,1
2004,5,17,0,0,1,1,0,11.728235294117646,1
2005,5,7,1,0,0,1,0,6.965714285714288,1
2006,4,49,0,2,10,4,0,4.784591836734695,0
2007,5,55,4,2,11,4,0,7.4330303030303,1
2008,5,292,15,6,45,20,0,0.7097488584474902,1
2009,5,9,1,2,1,1,0,0.18333333333333357,1
2010,5,7,0,0,1,2,0,6.965714285714288,1
2011,5,17,0,1,3,2,0,2.214117647058824,1
2012,4,103,2,3,19,12,0,6.241736785329021,0
2013,3,106,6,1,21,8,0,7.354182389937108,0
2014,5,37,2,1,9,2,0,-0.256351351351352,1
2015,4,212,1,5,40,17,1,8.023910806174957,0
2016,4,153,9,5,30,13,0,6.603088235294116,0
2017,4,1126,24,26,177,102,5,15.767491380211055,0
2018,5,86,1,2,11,6,0,9.333565891472873,1
2019,2,52,2,2,7,5,0,20.330384615384617,0
2020,5,51,2,5,10,5,0,1.3094117647058852,1
2021,5,16,1,0,4,2,0,4.197916666666668,1
2022,5,101,8,0,23,5,0,5.370424328147102,1
2023,5,27,0,0,5,2,0,7.588333333333335,1
2024,3,36,1,3,5,7,0,7.064166666666665,0
2025,5,39,3,0,9,3,0,4.996923076923078,1
2026,5,35,6,0,7,2,0,0.6864761904761885,1
2027,5,43,1,0,8,3,1,4.467131782945739,1
2028,5,120,7,3,19,16,1,3.155750000000001,1
2029,1,68,3,6,15,1,0,9.435980392156864,1
2030,5,31,1,1,4,2,0,3.9440860215053775,1
2031,5,3,0,0,0,1,0,5.190000000000001,1
2032,5,73,2,3,13,7,0,6.138675799086759,1
2033,5,2,0,0,0,1,0,5.475000000000001,1
2034,3,21,1,1,7,1,0,1.3142857142857132,0
2035,1,38,3,2,7,5,0,1.7601754385964874,1
2036,5,10,1,0,1,3,0,9.801000000000002,1
2037,1,28,0,0,7,2,0,2.076666666666668,1
2038,3,503,13,11,91,47,2,10.855834990059641,0
2039,5,16,2,0,3,2,0,2.293125,1
2040,1,5,0,0,2,0,0,6.504000000000001,1
2041,5,16,2,0,5,2,0,3.6437500000000007,1
2042,5,329,16,11,60,21,0,8.76320162107396,1
2043,5,6,0,0,0,1,0,5.120000000000001,1
2044,5,36,1,2,6,5,0,3.4800000000000004,1
2045,5,11,0,0,0,4,0,7.010909090909092,1
2046,5,295,21,3,58,33,0,11.585666666666668,1
2047,5,26,1,1,5,1,0,3.377307692307692,1
2048,5,2,0,0,0,1,0,-1.5899999999999999,1
2049,5,3,0,0,0,2,0,6.759999999999998,1
2050,5,15,0,0,1,2,0,5.538,1
2051,5,91,7,3,17,12,0,8.32153846153846,1
2052,5,75,3,1,15,5,0,4.337142857142858,1
2053,5,18,0,2,2,3,0,3.2183333333333337,1
2054,5,78,3,2,14,9,0,4.941923076923079,1
2055,3,143,7,2,22,14,0,6.309619269619269,0
2056,5,23,0,0,3,5,0,2.881594202898551,1
2057,4,255,10,8,57,15,0,4.305232198142416,0
2058,5,31,3,2,9,2,0,3.3367741935483863,1
2059,5,138,5,2,27,12,0,13.018913043478264,1
2060,5,11,0,0,0,5,0,7.620000000000001,1
2061,5,32,2,3,9,2,0,5.8515625,1
2062,5,507,41,8,109,32,0,7.866035502958582,1
2063,5,11,0,3,3,2,0,-5.466666666666665,1
2064,1,256,10,6,45,29,0,4.16650213068182,1
2065,1,16,0,0,2,1,0,2.4316666666666684,1
2066,3,7,0,0,1,0,0,2.928571428571427,0
2067,1,25,0,1,4,1,0,2.3302666666666667,1
2068,5,22,0,1,7,4,0,0.8625757575757582,1
2069,5,44,3,3,11,5,0,2.907857142857143,1
2070,1,23,3,1,5,2,0,8.500434782608696,1
2071,4,21,0,0,5,3,0,6.248571428571427,0
2072,5,4,0,0,1,1,0,-2.9450000000000003,1
2073,5,21,2,0,2,3,0,2.277857142857144,1
2074,4,108,2,5,16,9,0,7.991944444444446,0
2075,5,31,2,3,6,3,0,1.0573118279569904,1
2076,5,21,1,1,4,2,0,5.127142857142857,1
2077,5,3,0,0,1,0,0,3.620000000000001,1
2078,4,114,7,3,19,11,0,5.402631578947368,0
2079,4,39,1,2,6,4,0,5.8315384615384644,0
2080,5,1,0,0,0,0,0,21.46,1
2081,5,2,0,1,1,0,0,-6.300000000000001,1
2082,1,124,1,5,29,6,1,5.819186217008795,1
2083,4,13,1,0,4,2,0,8.25769230769231,0
2084,4,61,4,0,19,3,0,1.2621675774134786,0
2085,5,30,2,0,4,4,0,4.125,1
2086,5,6,0,0,1,0,0,4.404999999999998,1
2087,4,26,0,0,4,5,0,5.004102564102563,0
2088,4,13,0,1,2,2,0,0.6492307692307691,0
2089,5,423,9,5,60,37,2,10.055905188503171,1
2090,1,47,5,2,11,3,0,1.5813829787234042,1
2091,1,17,1,2,4,0,0,0.551764705882352,1
2092,5,74,2,1,15,2,0,4.619054054054054,1
2093,5,39,2,1,10,3,0,4.458846153846153,1
2094,5,26,1,0,2,4,1,7.170769230769231,1
2095,4,783,21,18,161,64,2,5.682605363984674,0
2096,5,42,4,2,6,3,0,6.34,1
2097,4,90,8,0,18,7,0,9.445,0
2098,5,83,1,3,14,8,0,2.0867771084337328,1
2099,5,256,10,13,55,25,0,6.041856971153848,1
2100,2,150,12,9,36,8,1,3.000600000000002,0
2101,5,2,0,0,0,0,0,3.120000000000001,1
2102,5,53,2,2,13,5,0,3.412924528301886,1
2103,5,2,0,0,0,1,0,-1.5899999999999999,1
2104,5,57,1,0,13,6,0,6.848684210526315,1
2105,5,3,1,0,1,0,0,14.61,1
2106,1,62,2,1,16,1,0,6.526989247311828,1
2107,4,172,6,2,28,28,1,10.323313953488373,0
2108,3,54,3,4,12,3,0,-0.21563492063491907,0
2109,4,15,0,1,3,3,0,4.614000000000001,0
2110,5,55,3,6,17,3,0,8.762181818181816,1
2111,1,46,3,1,8,2,0,4.25753623188406,1
2112,2,54,4,2,12,6,0,9.20111111111111,0
2113,5,350,11,5,60,32,0,8.175117647058826,1
2114,5,31,3,0,5,4,0,6.223548387096773,1
2115,5,43,1,1,4,7,0,2.695813953488372,1
2116,4,138,9,11,32,10,0,13.260652173913044,0
2117,5,217,7,3,39,12,0,12.535264976958523,1
2118,5,3,0,0,1,1,0,6.759999999999998,1
2119,4,31,3,4,6,2,0,3.0329032258064537,0
2120,5,2,0,0,1,1,0,3.120000000000001,1
2121,5,49,2,2,9,6,0,5.768911564625853,1
2122,1,52,3,0,11,2,0,4.272307692307692,1
2123,4,129,8,3,23,10,0,7.539302325581396,0
2124,4,133,5,11,29,11,0,2.605529733424472,0
2125,5,2,0,0,1,0,0,0.7650000000000006,1
2126,5,0,0,0,0,0,0,,1
2127,5,26,3,0,6,2,0,4.815769230769231,1
2128,5,7,0,0,0,1,0,8.984285714285715,1
2129,2,60,2,4,16,4,0,4.666,0
2130,5,398,20,9,81,34,2,7.312220626944246,1
2131,5,14,1,0,3,1,0,8.447142857142854,1
2132,5,16,0,0,2,1,0,1.8774999999999977,1
2133,5,4,0,0,0,2,0,7.6525,1
2134,5,47,2,1,11,7,0,17.50276595744681,1
2135,4,25,1,1,4,3,0,3.848399999999998,0
2136,1,150,3,2,28,19,1,6.919599999999999,1
2137,5,15,0,0,1,2,0,2.4160000000000004,1
2138,5,24,2,0,3,3,0,4.138749999999998,1
2139,5,21,1,2,4,1,0,7.012857142857143,1
2140,5,1,0,0,0,0,0,-20.93,1
2141,1,22,0,1,3,3,0,6.977727272727272,1
2142,5,102,11,5,24,3,0,5.254999999999999,1
2143,5,3,0,1,1,1,0,-7.369999999999999,1
2144,5,95,7,1,18,10,1,6.426766917293232,1
2145,5,25,3,0,5,4,0,1.9534666666666674,1
2146,5,17,0,1,1,5,0,2.459803921568625,1
2147,5,557,45,21,103,42,0,4.825957937932806,1
2148,1,30,1,0,5,1,0,6.323,1
2149,4,21,3,2,5,3,0,0.9100000000000001,0
2150,5,31,2,2,11,2,0,2.3485483870967734,1
2151,4,24,1,1,1,4,0,3.568749999999998,0
2152,1,22,2,0,6,2,0,4.836818181818181,1
2153,3,123,7,7,23,5,0,9.633414634146344,0
2154,5,230,3,5,39,20,1,5.191410628019323,1
2155,5,30,3,2,5,3,0,1.0030000000000001,1
2156,5,61,7,3,13,8,0,0.6861592505854794,1
2157,5,24,2,1,6,2,0,3.9612499999999997,1
2158,5,28,5,0,12,0,0,1.2355952380952395,1
2159,3,36,2,3,10,3,0,6.671666666666667,0
2160,5,8,0,0,2,0,0,-2.9450000000000003,1
2161,2,71,4,4,14,5,0,6.882042253521128,0
2162,5,10,0,0,3,3,0,7.083666666666666,1
2163,1,28,1,1,5,2,0,4.431666666666668,1
2164,5,48,1,0,11,4,0,2.1118750000000013,1
2165,2,198,10,3,33,14,0,9.432878787878789,0
2166,3,84,0,0,6,2,0,13.036071428571425,0
2167,4,94,3,2,17,9,0,8.709042553191487,0
2168,2,132,3,4,27,16,1,11.086136363636363,0
2169,5,149,5,1,25,15,0,8.495407478427612,1
2170,4,64,2,1,11,5,0,10.505260416666665,0
2171,5,28,0,3,6,3,0,1.8921428571428578,1
2172,5,81,6,5,13,3,0,2.880740740740741,1
2173,4,23,1,1,4,4,0,0.7026086956521738,0
2174,5,42,2,1,7,4,0,3.557142857142857,1
2175,4,28,1,1,5,4,0,3.9270238095238135,0
2176,5,32,3,4,9,3,0,-3.3640624999999993,1
2177,4,29,2,1,5,3,0,0.3099999999999987,0
2178,1,16,1,0,4,4,0,8.180625,1
2179,5,37,4,1,5,4,0,4.722342342342344,1
2180,5,101,2,3,19,11,0,4.140319031903189,1
2181,5,140,4,7,24,13,0,6.230706349206351,1
2182,5,8,0,1,2,1,0,-6.24375,1
2183,5,109,8,3,26,11,1,10.862155963302754,1
2184,3,50,1,0,10,7,0,4.779466666666671,0
2185,5,23,2,0,5,3,0,5.003043478260867,1
2186,5,32,1,0,5,5,0,4.2065625,1
2187,5,41,1,4,9,6,0,2.7647560975609764,1
2188,5,15,0,1,5,1,0,2.4160000000000004,1
2189,5,109,3,1,18,8,1,5.7125280326197725,1
2190,4,3,0,0,2,0,0,8.330000000000002,0
2191,5,238,14,3,46,14,1,6.911078431372552,1
2192,5,24,1,1,5,3,0,1.7837500000000013,1
2193,5,2,0,0,2,0,0,12.54,1
2194,5,25,2,2,6,2,0,2.906399999999998,1
2195,3,345,15,10,79,22,0,3.962702341137124,0
2196,5,2,0,0,0,1,0,5.475000000000001,1
2197,4,122,7,2,20,19,0,4.552377049180329,0
2198,3,34,2,1,10,4,0,3.416470588235292,0
2199,5,12,1,0,3,1,0,4.195,1
2200,5,31,0,0,3,11,0,4.308387096774194,1
2201,5,31,0,1,2,0,0,8.65451612903226,1
2202,1,241,19,14,56,19,0,5.995205872965212,1
2203,4,76,9,4,18,6,0,4.301096491228069,0
2204,5,60,3,0,12,8,0,27.802500000000002,1
2205,5,105,7,3,26,10,0,7.416571428571427,1
2206,5,49,4,4,9,3,0,2.9813605442176865,1
2207,5,22,2,1,3,2,0,1.4113636363636353,1
2208,5,108,5,1,16,8,0,5.163055555555559,1
2209,5,119,6,3,18,10,0,7.207927170868345,1
2210,2,36,2,3,8,3,0,2.8258333333333354,0
2211,3,76,6,2,16,8,0,5.044780701754384,0
2212,5,3,0,1,1,0,0,6.759999999999998,1
2213,1,20,0,3,4,2,0,4.2940000000000005,1
2214,5,37,4,2,6,4,0,5.104234234234237,1
2215,5,91,7,4,15,11,1,6.354725274725276,1
2216,5,28,0,0,6,1,0,14.10142857142857,1
2217,1,369,11,14,94,16,0,6.846199186991868,1
2218,2,112,3,1,20,14,0,4.813855519480519,0
2219,5,176,8,6,36,10,0,11.56820075757576,1
2220,5,221,22,8,44,21,1,4.823076923076922,1
2221,4,30,2,0,5,3,0,8.678,0
2222,2,146,13,2,24,13,0,69.95835616438356,0
2223,4,135,6,6,29,15,0,4.696166666666667,0
2224,1,10,0,2,3,0,0,1.939,1
2225,5,42,2,0,14,5,0,9.344285714285714,1
2226,5,98,5,5,17,12,1,7.4991156462585025,1
2227,1,35,2,2,11,1,0,4.1853333333333325,1
2228,1,35,0,3,8,2,0,2.0541428571428604,1
2229,5,3,0,0,1,0,0,3.620000000000001,1
2230,3,33,3,2,7,2,0,1.3399999999999999,0
2231,5,422,17,8,77,29,2,18.521161137440764,1
2232,3,4,0,0,2,0,0,-1.7674999999999983,0
2233,1,88,5,4,24,3,1,2.802954545454547,1
2234,1,28,2,3,7,2,0,0.8775000000000013,1
2235,3,120,5,5,25,14,0,7.0019285714285715,0
2236,1,17,0,1,3,0,0,3.9705882352941195,1
2237,5,1,0,0,0,0,0,12.04,1
2238,5,17,0,2,2,1,0,1.6600000000000001,1
2239,5,45,3,2,7,6,0,2.8256666666666668,1
2240,1,85,1,2,18,4,0,6.709803921568625,1
2241,5,18,1,0,2,4,0,0.6016666666666666,1
2242,5,2,0,0,1,0,0,0.7650000000000006,1
2243,1,38,0,0,5,7,0,9.141052631578948,1
2244,5,5,0,0,1,0,0,10.271999999999998,1
2245,2,296,4,6,62,21,0,7.821587837837839,0
2246,5,25,2,0,2,5,0,9.91,1
2247,5,76,5,2,16,8,0,4.239122807017544,1
2248,4,52,3,2,13,4,0,2.7325000000000017,0
2249,5,8,1,0,1,2,0,20.25,1
2250,5,7,0,0,2,1,0,4.947142857142854,1
2251,5,423,41,19,90,29,0,7.439238521836508,1
2252,5,9,0,0,1,4,0,2.956666666666667,1
2253,5,21,3,1,2,2,0,2.928571428571427,1
2254,1,84,3,3,21,5,0,5.475357142857142,1
2255,5,20,1,1,4,2,0,4.040333333333333,1
2256,2,43,2,3,9,4,1,16.062093023255812,0
2257,3,108,6,4,25,12,1,6.994722222222222,0
2258,5,2,0,0,0,1,0,7.829999999999998,1
2259,5,271,13,10,51,27,1,8.944987699876997,1
2260,5,100,8,3,20,13,0,4.602,1
2261,1,246,5,9,58,24,1,4.963475609756099,1
2262,5,901,25,39,155,65,5,3.523887889573526,1
2263,5,271,17,12,59,17,0,3.393118959761029,1
2264,1,159,11,3,28,9,0,4.710290275761977,1
2265,5,34,2,1,8,3,0,6.325588235294116,1
2266,4,22,0,1,4,2,0,5.693181818181817,0
2267,4,13,0,0,2,1,0,3.1961538461538446,0
2268,5,9,1,0,1,2,0,-0.8633333333333333,1
2269,5,3,0,0,1,0,0,6.759999999999998,1
2270,5,4,0,0,2,0,0,6.475000000000001,1
2271,5,81,7,5,16,7,0,4.591269841269838,1
2272,4,10,0,1,3,1,0,-0.8870000000000005,0
2273,3,3,0,1,1,1,0,-10.51,0
2274,5,30,2,1,3,4,0,2.8870000000000005,1
2275,1,46,2,2,12,3,0,1.2932608695652164,1
2276,5,65,4,5,17,5,0,2.826666666666668,1
2277,5,33,0,0,4,0,0,3.3381818181818197,1
2278,1,48,3,1,11,2,0,7.17625,1
2279,4,36,4,1,8,2,0,3.017500000000002,0
2280,5,60,6,2,17,4,1,4.988499999999998,1
2281,5,19,2,0,5,3,0,2.9036842105263148,1
2282,5,51,2,0,10,4,0,3.618235294117646,1
2283,5,58,2,1,8,7,0,5.309655172413795,1
2284,5,23,0,0,2,5,0,1.0385507246376804,1
2285,5,33,2,1,6,4,0,3.1050000000000004,1
2286,5,12,1,1,2,1,0,-1.1600000000000001,1
2287,2,6,1,0,2,0,0,-3.4450000000000003,0
2288,4,2,0,0,0,1,0,7.829999999999998,0
2289,5,110,8,5,24,8,0,7.039818181818184,1
2290,5,15,1,2,3,2,0,1.1419999999999995,1
2291,5,7,0,0,2,2,0,7.907142857142855,1
2292,5,14,3,0,2,0,0,2.592142857142857,1
2293,4,36,0,1,3,3,0,6.942499999999999,0
2294,5,2,0,0,0,1,0,-1.5899999999999999,1
2295,4,31,4,4,7,3,0,-0.7659139784946234,0
2296,1,7,0,0,2,1,0,2.524285714285714,1
2297,5,20,0,2,4,3,0,4.2940000000000005,1
2298,5,11,1,0,2,2,0,3.15727272727273,1
2299,4,68,5,2,13,7,0,5.42514705882353,0
2300,2,337,15,6,52,26,1,8.975493323442137,0
2301,5,15,0,0,3,3,0,2.421999999999997,1
2302,5,22,0,0,5,2,0,-0.2078787878787871,1
2303,5,32,0,0,6,3,0,0.3796874999999993,1
2304,5,7,0,0,0,2,0,-0.43571428571428683,1
2305,1,45,3,8,11,4,0,3.654,1
2306,4,313,18,7,64,32,2,4.674115596863199,0
2307,5,142,8,4,29,14,0,5.356267605633803,1
2308,2,51,4,1,11,4,0,8.59,0
2309,5,39,3,1,12,5,0,2.043461538461539,1
2310,1,22,1,1,4,0,0,0.9831818181818157,1
2311,5,101,9,2,20,5,0,5.826666666666668,1
2312,4,8,0,0,2,2,0,-2.1225000000000023,0
2313,5,206,8,9,29,20,2,7.070869373345101,1
2314,5,25,4,2,4,4,0,-0.12986666666666835,1
2315,5,37,0,0,5,6,0,2.5582882882882885,1
2316,5,47,1,2,9,8,0,3.5129787234042524,1
2317,5,66,4,1,12,8,1,5.87409090909091,1
2318,5,56,1,2,13,8,0,7.1014285714285705,1
2319,5,67,1,0,3,1,0,30.910000000000004,1
2320,5,6,0,0,2,1,0,3.620000000000001,1
2321,4,237,9,3,45,12,0,9.077031070195627,0
2322,5,3,0,0,1,1,0,2.0500000000000007,1
2323,5,2,0,1,1,0,0,-3.9450000000000003,1
2324,5,9,1,0,3,1,0,-4.00333333333333,1
2325,2,135,8,1,26,9,0,14.87811111111111,0
2326,5,6,0,0,1,1,0,-1.9450000000000003,1
2327,4,91,6,0,17,12,0,4.634615384615383,0
2328,5,7,1,0,1,1,0,1.8514285714285705,1
2329,5,53,2,0,10,7,0,9.264842767295598,1
2330,5,21,1,1,4,0,0,5.891428571428573,1
2331,1,15,0,2,4,1,0,-1.0380000000000003,1
2332,5,141,6,3,25,10,0,7.26595744680851,1
2333,5,2,0,0,0,1,0,7.829999999999998,1
2334,5,123,3,3,23,13,0,10.973658536585368,1
2335,5,49,1,1,6,5,0,4.111734693877551,1
2336,5,290,18,8,61,29,0,5.220234119782216,1
2337,5,22,1,2,8,1,0,8.41,1
2338,5,7,0,0,2,0,0,0.9100000000000001,1
2339,2,47,1,1,10,3,0,9.661063829787235,0
2340,5,122,5,4,26,13,0,7.514121779859487,1
2341,5,6,0,0,0,2,0,4.335000000000001,1
2342,5,16,0,1,3,3,0,5.003125000000001,1
2343,1,26,0,3,8,1,0,11.315769230769227,1
2344,2,92,4,5,20,4,0,8.295652173913044,0
2345,4,25,1,1,4,4,0,5.355599999999999,0
2346,4,27,0,1,2,3,0,4.875555555555557,0
2347,5,23,1,0,3,3,1,8.074782608695653,1
2348,5,12,1,1,3,1,0,2.3724999999999987,1
2349,5,5,0,0,0,1,0,2.7360000000000007,1
2350,5,20,1,0,5,0,0,5.997,1
2351,5,86,5,1,18,8,0,0.9385658914728658,1
2352,1,174,6,5,38,14,0,82.48810344827587,1
2353,4,356,15,14,69,23,0,6.557990012484396,0
2354,5,8,0,0,1,1,0,7.297499999999999,1
2355,5,19,0,0,3,3,0,12.859473684210528,1
2356,4,21,0,0,1,0,0,5.3514285714285705,0
2357,4,62,2,1,16,4,0,1.8627419354838715,0
2358,3,26,1,1,4,4,0,0.8375641025641016,0
2359,5,110,6,1,20,9,0,6.38309090909091,1
2360,5,23,0,1,6,2,0,1.3089130434782597,1
2361,5,2,0,0,0,1,0,7.829999999999998,1
2362,2,88,2,6,15,12,0,3.106964285714284,0
2363,5,0,0,0,0,0,0,,1
2364,5,466,15,11,96,21,1,14.608758430410795,1
2365,5,24,2,1,6,3,0,0.625,1
2366,5,35,0,1,4,3,0,15.31371428571429,1
2367,4,66,0,3,17,7,0,10.122727272727275,0
2368,5,9,0,0,1,2,0,3.323333333333334,1
2369,5,5,0,0,3,0,0,1.7940000000000005,1
2370,5,25,1,1,4,7,0,-0.4667999999999992,1
2371,2,35,0,1,6,2,0,9.658857142857144,0
2372,5,59,4,1,12,9,1,9.638248587570622,1
2373,4,3,0,0,1,0,0,14.61,0
2374,5,34,1,2,7,6,0,1.2444117647058803,1
2375,5,39,2,1,9,3,0,0.8357692307692304,1
2376,2,35,0,1,3,6,0,6.898714285714284,0
2377,5,64,0,0,13,8,0,4.141614583333332,1
2378,5,27,3,3,6,4,0,-1.4827777777777769,1
2379,5,36,0,2,6,3,0,2.494166666666665,1
2380,4,38,2,2,5,2,0,2.2015789473684215,0
2381,5,184,5,4,33,11,0,9.065700483091788,1
2382,5,10,0,1,1,1,1,3.8230000000000004,1
2383,5,2,0,0,0,0,0,17.25,1
2384,4,10,0,0,2,1,0,-2.299999999999997,0
2385,5,28,2,2,8,0,0,2.3914285714285732,1
2386,5,48,2,3,8,3,2,0.4662500000000023,1
2387,5,188,8,3,34,17,0,5.168173758865247,1
2388,5,31,1,1,4,8,0,5.767311827956991,1
2389,4,7,0,0,0,3,0,-0.16714285714285637,0
2390,4,41,2,3,11,3,0,2.8796341463414663,0
2391,5,25,1,2,7,0,0,0.723399999999998,1
2392,4,46,1,3,9,4,0,3.9791304347826078,0
2393,1,78,9,3,20,3,0,1.1376923076923084,1
2394,5,60,0,3,11,6,0,6.087499999999999,1
2395,5,108,9,4,24,11,1,3.46222222222222,1
2396,4,66,2,3,17,9,1,8.481363636363639,0
2397,4,24,1,1,4,2,0,10.195,0
2398,3,90,1,0,20,9,1,8.032,0
2399,4,108,2,7,25,4,0,11.171666666666667,0
2400,4,55,0,0,7,12,0,10.2590303030303,0
2401,2,23,1,0,3,4,0,0.08826086956521806,0
2402,5,28,1,1,4,3,0,3.758809523809525,1
2403,5,2,0,1,0,1,0,-3.9450000000000003,1
2404,5,32,2,3,6,2,0,3.479270833333331,1
2405,5,288,9,4,47,27,1,12.41434659090909,1
2406,5,8,0,0,1,1,0,0.8212499999999991,1
2407,5,4,0,0,1,1,0,4.120000000000001,1
2408,5,53,2,1,5,4,0,3.687547169811321,1
2409,5,33,1,0,9,2,1,6.944545454545455,1
2410,5,1,0,0,0,1,0,-2.09,1
2411,5,20,0,2,5,1,0,6.939,1
2412,5,791,56,32,153,56,0,5.4218836915297075,1
2413,5,53,4,0,12,4,0,9.504716981132074,1
2414,5,110,11,2,26,13,0,4.151727272727271,1
2415,3,13,0,0,1,2,0,5.721538461538458,0
2416,5,84,1,2,15,13,0,5.877142857142857,1
2417,5,12,2,0,3,1,1,2.232499999999998,1
2418,5,236,10,12,43,16,0,7.442909604519777,1
2419,3,10,0,0,2,2,0,2.41,0
2420,1,276,2,2,53,19,0,6.970905797101448,1
2421,5,29,0,4,6,3,0,2.5681609195402295,1
2422,5,179,7,8,28,13,0,7.72826815642458,1
2423,2,21,0,0,3,3,0,7.91,0
2424,4,197,8,13,44,13,1,8.837880710659899,0
2425,3,108,4,7,22,8,0,4.290833333333332,0
2426,1,12,0,0,0,2,0,3.335000000000001,1
2427,5,21,0,1,1,3,0,9.48,1
2428,5,5,0,0,0,1,0,4.311999999999998,1
2429,5,49,5,1,9,5,0,5.384421768707483,1
2430,5,19,0,1,4,1,0,3.895263157894739,1
2431,1,40,2,2,6,1,0,8.234250000000003,1
2432,5,50,1,1,12,2,0,3.083866666666669,1
2433,4,95,6,8,20,8,0,5.769684210526318,0
2434,4,3,1,1,1,0,0,-8.94,0
2435,5,16,0,0,4,1,0,6.881875000000001,1
2436,4,72,0,2,16,6,0,8.110833333333336,0
2437,4,59,6,2,15,0,0,13.27762711864407,0
2438,5,10,1,0,0,2,0,-0.8870000000000005,1
2439,5,20,1,2,4,2,0,4.584,1
2440,5,3,0,0,1,0,0,-7.369999999999999,1
2441,4,79,4,1,20,5,0,5.846582278481016,0
2442,5,3,0,0,0,1,0,13.04,1
2443,3,11,1,0,1,2,0,2.0536363636363646,0
2444,5,12,0,0,1,4,0,8.6525,1
2445,5,144,7,6,35,14,0,3.112003205128204,1
2446,3,90,4,6,21,5,0,12.93333333333333,0
2447,5,2,0,0,0,1,0,10.184999999999999,1
2448,4,9,1,0,1,1,0,3.4800000000000004,0
2449,3,68,2,2,17,4,0,5.771470588235296,0
2450,5,138,6,5,23,11,2,3.8321739130434764,1
2451,5,10,0,1,3,1,0,-2.9160000000000004,1
2452,3,43,1,2,10,4,0,8.16,0
2453,4,93,4,3,18,8,0,9.951290322580647,0
2454,5,3,0,0,0,1,0,3.620000000000001,1
2455,3,155,6,14,34,10,0,5.851629032258067,0
2456,5,8,0,0,0,4,0,9.063749999999999,1
2457,5,66,4,1,16,7,0,6.7304545454545455,1
2458,5,121,12,8,29,7,0,3.3080303030303035,1
2459,5,28,2,2,5,2,0,12.419285714285714,1
2460,2,124,1,1,23,15,0,15.416935483870965,0
2461,4,25,1,1,5,1,0,2.718,0
2462,4,96,3,3,23,7,0,5.262812499999999,0
2463,1,32,2,2,8,1,0,3.9381249999999994,1
2464,5,30,1,0,5,4,0,4.649000000000001,1
2465,5,8,0,0,0,4,0,8.475000000000001,1
2466,3,193,8,4,45,10,0,6.134982728842829,0
2467,5,36,1,1,5,0,0,4.316666666666666,1
2468,1,94,5,0,18,4,0,5.176519756838907,1
2469,5,5,0,0,0,1,0,1.7940000000000005,1
2470,5,13,0,1,3,1,0,-0.42692307692307807,1
2471,5,8,0,0,1,3,0,6.708749999999998,1
2472,5,21,0,1,6,1,0,12.17142857142857,1
2473,4,144,8,9,28,13,0,5.769791666666666,0
2474,3,9,0,0,2,1,0,3.8466666666666676,0
2475,5,25,1,2,4,4,0,1.1998666666666686,1
2476,5,16,3,2,2,0,0,-2.4168749999999974,1
2477,5,22,1,0,1,2,0,5.265000000000001,1
2478,2,68,1,1,13,6,1,16.28014705882353,0
2479,5,6,0,0,0,1,0,7.475000000000001,1
2480,5,101,11,8,24,4,0,3.598345120226309,1
