id,word_count,first_person_pronoun_count,third_person_pronoun_count,verb_count,adjective_count,superlative_count,readability_ari,extremity
3096,78,3,1,12,10,0,6.14423076923077,1
3097,33,0,3,7,2,0,5.802727272727271,0
3098,11,0,1,3,1,0,6.335454545454546,1
3099,25,1,0,4,4,0,4.9788,1
3100,38,2,4,9,4,0,4.6109649122807,1
3101,49,0,3,7,6,0,4.857619047619046,1
3102,107,3,5,22,7,0,6.7228348909657285,1
3103,35,3,2,8,3,0,6.473047619047616,1
3104,57,4,0,11,7,0,8.810526315789474,1
3105,122,4,3,24,14,0,7.243875878220145,1
3106,30,1,2,6,4,0,4.439000000000004,0
3107,212,2,11,40,9,0,4.634858490566039,0
3108,20,1,0,4,2,0,10.942500000000003,1
3109,24,1,1,6,3,0,5.96125,0
3110,22,0,0,4,4,0,7.405909090909091,1
3111,113,10,5,23,11,1,7.451887905604721,1
3112,66,2,2,13,7,1,4.194545454545455,1
3113,9,0,0,2,3,0,6.096666666666668,0
3114,110,4,1,21,8,0,5.141363636363636,1
3115,34,2,1,5,6,0,13.163235294117648,1
3116,22,3,0,5,2,0,0.3740909090909099,1
3117,188,10,5,31,18,0,7.69854609929078,1
3118,20,0,2,2,3,0,2.41,1
3119,22,0,1,3,3,0,2.0536363636363646,0
3120,50,2,2,10,5,0,4.602,0
3121,15,0,0,2,3,0,0.8460000000000001,0
3122,106,7,2,20,7,0,4.670390835579511,1
3123,18,2,1,3,2,0,5.311666666666667,1
3124,11,0,0,2,1,0,3.7663636363636357,1
3125,128,7,4,26,7,0,8.665416666666665,1
3126,93,1,1,10,8,0,4.4379838709677415,1
3127,12,0,0,4,1,0,1.1950000000000003,1
3128,24,1,0,7,1,0,1.8024999999999984,1
3129,19,1,0,5,1,0,7.901578947368421,1
3130,100,6,3,18,7,0,6.967933333333335,1
3131,101,5,2,20,13,1,6.845071507150713,1
3132,47,5,1,10,2,0,0.3788297872340429,1
3133,25,2,0,5,4,0,6.674400000000002,1
3134,38,4,1,10,3,0,5.2307017543859615,1
3135,38,2,2,8,5,0,4.6109649122807,1
3136,69,3,2,12,2,0,2.2934782608695627,1
3137,100,2,2,21,8,0,5.706999999999997,1
3138,129,5,3,26,10,0,11.628604651162796,1
3139,18,0,0,1,3,0,5.101666666666667,0
3140,10,1,0,2,1,0,5.707000000000001,1
3141,115,6,6,26,10,0,10.138695652173915,0
3142,50,2,4,12,6,0,1.5622000000000007,1
3143,49,4,4,9,5,0,2.7891156462585016,0
3144,125,5,3,26,12,1,6.389164444444447,1
3145,10,0,0,3,0,0,4.2940000000000005,1
3146,64,5,2,15,5,0,6.219531249999999,1
3147,44,1,1,7,8,0,5.372045454545454,1
3148,79,4,6,17,7,0,0.8569936708860766,0
3149,16,0,1,3,3,0,3.470625000000002,0
3150,12,0,0,3,1,0,6.550000000000001,1
3151,67,4,3,11,5,0,5.656567164179105,1
3152,50,2,2,10,6,0,6.120133333333335,1
3153,20,2,0,6,0,0,0.5259999999999998,1
3154,11,1,0,2,1,0,10.617272727272727,1
3155,48,1,1,7,3,0,5.7425,1
3156,17,2,1,3,1,0,-1.1105882352941165,1
3157,15,1,1,5,2,0,12.131999999999998,1
3158,22,1,0,5,3,0,3.4316666666666684,0
3159,28,1,1,7,4,0,8.886785714285715,1
3160,215,6,6,48,16,0,4.172563953488371,0
3161,15,0,0,1,4,0,1.4740000000000002,1
3162,25,1,0,5,2,0,5.9208,1
3163,26,2,1,5,3,1,2.279615384615383,0
3164,22,0,0,6,4,0,2.9431818181818166,1
3165,59,3,4,15,3,0,5.263983050847457,0
3166,17,0,0,1,4,0,8.126470588235293,1
3167,42,1,1,9,0,0,7.1014285714285705,1
3168,123,3,2,12,8,0,2.228658536585364,0
3169,119,7,5,22,20,1,6.345378151260505,0
3170,44,5,2,10,6,0,7.018409090909092,1
3171,225,6,6,38,11,0,15.32356190476191,0
3172,115,6,5,24,11,0,6.85298136645963,1
3173,21,0,0,4,3,0,11.722857142857144,0
3174,28,0,0,2,5,0,9.055,1
3175,118,4,4,21,17,0,9.757994350282488,0
3176,38,1,2,10,0,0,5.478596491228071,0
3177,45,4,1,7,5,0,4.081666666666667,1
3178,73,0,0,11,7,0,3.428812785388125,0
3179,25,1,1,4,2,0,11.982399999999998,1
3180,98,4,3,18,7,0,7.582040816326529,1
3181,9,0,1,2,0,0,10.806666666666665,1
3182,86,3,2,16,10,0,8.693604651162794,0
3183,123,3,4,24,18,0,8.952787456445996,0
3184,248,16,9,49,23,0,1.4005614143920617,0
3185,58,5,0,9,3,0,6.4465517241379295,1
3186,22,0,1,6,2,0,4.194545454545455,1
3187,62,1,1,11,7,0,6.040967741935482,1
3188,14,0,1,3,1,0,-2.4542857142857137,0
3189,321,3,5,52,37,7,11.091387491013656,0
3190,56,3,1,12,3,0,4.914642857142855,0
3191,29,2,0,8,1,0,3.867471264367815,1
3192,83,1,3,16,5,1,6.617951807228916,0
3193,10,0,0,1,1,1,0.5259999999999998,1
3194,196,1,6,39,19,0,6.297585034013608,0
3195,39,4,0,10,3,0,0.4734615384615388,1
3196,11,0,0,2,1,0,2.91,1
3197,24,2,2,7,2,0,6.157500000000002,1
3198,111,7,3,24,8,0,6.272084942084945,1
3199,32,2,0,6,2,0,5.41,1
3200,113,7,1,21,10,0,8.626637168141595,1
3201,84,2,2,20,5,0,11.89107142857143,1
3202,86,4,3,20,6,0,7.653023255813956,1
3203,15,2,2,6,0,0,-1.6660000000000004,0
3204,38,1,0,6,3,0,7.529736842105265,1
3205,11,0,0,3,2,0,9.760909090909092,1
3206,28,1,1,5,5,0,2.592142857142857,1
3207,226,2,6,42,16,1,0.7745243362831857,1
3208,62,2,1,11,10,0,5.205322580645159,0
3209,132,7,5,27,16,0,7.910454545454545,0
3210,16,0,0,2,2,0,9.53125,0
3211,18,0,2,4,1,1,4.84,0
3212,41,3,3,11,5,0,7.359878048780487,0
3213,15,0,0,4,1,0,6.7940000000000005,1
3214,294,17,12,64,27,0,7.958061224489796,0
3215,22,1,1,4,3,0,3.12409090909091,1
3216,11,0,1,3,1,0,4.622727272727271,1
3217,42,2,0,10,2,0,4.85857142857143,0
3218,108,7,2,26,10,0,7.740952380952383,1
3219,15,0,1,4,0,0,3.968,0
3220,71,2,4,15,8,0,8.911643192488263,0
3221,100,2,2,20,10,0,7.391833333333331,1
3222,47,4,1,10,5,0,6.4458865248226935,1
3223,71,3,2,13,7,2,1.1554303599374052,1
3224,128,7,5,26,13,1,10.651562500000004,1
3225,30,1,1,4,4,0,5.707000000000001,1
3226,222,13,7,53,17,0,5.361621621621623,0
3227,34,2,2,8,3,0,2.862352941176468,1
3228,52,1,1,10,6,0,5.087500000000002,1
3229,14,1,0,3,2,0,8.110714285714284,1
3230,22,0,2,5,3,0,7.125454545454545,1
3231,60,4,2,11,7,0,5.6080000000000005,1
3232,110,8,1,18,9,0,11.064727272727275,1
3233,24,1,2,4,3,0,4.391249999999999,1
3234,10,0,0,2,2,0,7.120000000000001,1
3235,218,13,12,43,18,0,3.812446483180427,0
3236,381,12,7,78,33,3,7.497490585415953,0
3237,25,0,1,5,1,0,2.529600000000002,1
3238,39,2,1,9,3,0,3.725384615384616,1
3239,115,6,1,24,17,0,6.812024844720497,0
3240,118,5,4,27,16,0,5.224067796610168,0
3241,115,2,2,21,7,1,6.481499999999997,1
3242,88,4,2,18,4,0,5.974356060606059,1
3243,9,0,1,2,0,0,2.4333333333333336,1
3244,257,11,14,60,20,0,3.9737386511024653,0
3245,57,1,0,10,3,0,3.130263157894735,1
3246,15,0,1,2,3,0,0.21799999999999997,1
3247,25,1,1,5,2,0,3.848399999999998,1
3248,16,1,1,3,4,0,10.708750000000002,1
3249,26,3,3,7,2,0,2.4607692307692304,1
3250,15,1,1,4,0,0,4.91,0
3251,119,8,4,22,14,0,5.243298319327732,1
3252,59,4,2,15,7,0,8.121468926553675,0
3253,17,1,0,2,4,0,2.491176470588236,1
3254,12,1,0,1,3,0,7.727499999999999,1
3255,164,10,9,35,13,0,2.942265478424016,1
3256,115,7,4,26,13,0,8.344898550724643,0
3257,108,6,1,19,6,0,2.3302777777777806,1
3258,10,0,0,3,1,0,3.8230000000000004,1
3259,9,0,0,1,2,0,4.526666666666664,1
3260,21,1,1,5,2,0,4.9471428571428575,0
3261,57,4,2,8,10,0,4.432105263157894,0
3262,22,0,0,1,3,0,4.502121212121214,0
3263,68,3,4,13,11,0,6.149411764705885,0
3264,118,8,3,20,14,0,8.440790960451977,1
3265,115,6,6,28,9,0,7.280028985507251,1
3266,16,1,2,3,1,0,5.115625000000001,0
3267,40,2,2,9,1,0,5.997,0
3268,61,3,4,15,6,1,8.271584699453548,0
3269,58,1,4,9,13,0,4.8224137931034505,0
3270,36,2,0,7,3,0,3.671666666666667,1
3271,8,0,0,1,1,0,3.1762499999999996,1
3272,23,1,0,3,4,0,2.136086956521737,1
3273,24,1,1,5,1,0,0.036249999999999005,1
3274,118,1,3,22,19,0,8.113740920096852,0
3275,24,2,1,5,2,0,3.6062499999999993,1
3276,334,16,8,70,30,3,7.571972525537163,0
3277,8,0,0,2,1,0,9.6525,1
3278,12,1,0,3,2,0,1.8399999999999999,1
3279,51,3,0,13,10,0,5.077941176470588,0
3280,44,0,2,3,1,0,6.162045454545453,0
3281,112,2,2,16,17,0,8.185535714285717,0
3282,16,0,0,6,1,0,1.953750000000003,1
3283,15,2,1,3,1,0,6.166,1
3284,56,0,2,11,7,0,10.023511904761904,1
3285,48,5,3,14,1,0,5.666875000000001,1
3286,136,4,4,24,17,0,8.163256302521006,1
3287,43,2,4,5,6,0,3.9194573643410884,1
3288,66,0,0,11,6,0,6.008181818181818,1
3289,27,1,3,5,4,0,2.0844444444444434,1
3290,128,6,5,22,17,0,7.507421874999999,1
3291,14,1,0,4,1,0,10.129285714285714,1
3292,28,0,1,8,7,0,2.7332142857142863,1
3293,109,2,1,19,17,0,9.08599388379205,0
3294,24,2,2,6,3,0,-0.16000000000000014,1
3295,113,5,8,28,8,0,7.451887905604721,0
3296,19,1,1,2,3,0,6.166315789473682,0
3297,81,3,2,13,14,0,5.497407407407405,0
3298,24,1,0,3,3,0,1.8024999999999984,0
3299,26,4,2,5,1,0,1.0115384615384642,1
3300,125,5,4,23,13,0,5.804778181818179,1
3301,65,2,2,10,4,0,7.4190000000000005,1
3302,56,2,2,12,9,0,5.419285714285714,0
3303,60,4,3,8,6,0,7.253,1
3304,77,3,3,17,4,0,8.441883116883115,1
3305,28,1,1,5,5,1,4.914642857142855,0
3306,20,3,1,3,2,0,1.9934999999999974,1
3307,17,1,0,4,0,0,2.491176470588236,1
3308,25,1,0,5,4,0,2.906399999999998,1
3309,23,0,1,8,3,0,2.9471739130434784,1
3310,28,1,0,7,2,0,6.428571428571427,1
3311,63,2,5,12,10,1,4.906190476190478,1
3312,24,2,1,3,1,0,2.7837500000000013,1
3313,31,0,2,3,4,0,2.4247311827957034,1
3314,24,1,1,4,2,0,4.783750000000001,1
3315,29,2,2,6,3,0,0.6191954022988497,1
3316,117,5,3,26,8,0,6.7332967032967055,1
3317,27,0,1,4,5,0,5.2066666666666634,1
3318,111,2,7,24,12,0,8.69675675675676,0
3319,11,0,0,1,2,0,5.47909090909091,1
3320,36,2,2,6,8,0,5.765000000000001,1
3321,25,2,1,4,5,0,7.051199999999998,0
3322,55,2,1,8,6,0,5.590060606060604,0
3323,16,1,0,2,1,0,10.120000000000001,0
3324,99,5,5,21,8,0,7.002943722943719,1
3325,16,1,0,1,1,0,2.293125,1
3326,182,15,11,47,8,1,5.825054945054944,1
3327,42,1,2,10,6,0,7.257857142857144,1
3328,21,3,1,3,1,0,7.237142857142857,1
3329,23,2,0,4,5,0,2.267246376811592,1
3330,67,1,1,12,6,0,7.050373134328357,1
3331,35,2,1,4,3,0,2.188714285714287,1
3332,127,7,5,22,8,0,5.940885826771652,1
3333,173,5,6,33,9,0,8.1867577509196,1
3334,24,1,1,3,4,0,5.96125,1
3335,48,1,0,9,6,1,9.629375,1
3336,31,1,0,6,5,0,6.37505376344086,1
3337,63,3,1,8,5,0,5.808333333333334,1
3338,40,0,2,8,4,0,1.7035000000000018,0
3339,37,3,1,10,1,0,3.958558558558561,1
3340,11,0,0,1,3,0,3.7663636363636357,1
3341,30,1,1,6,5,0,7.1080000000000005,0
3342,29,1,2,5,3,0,5.634482758620692,1
3343,12,1,0,2,2,0,-0.9824999999999982,1
3344,122,11,4,26,15,0,7.591334894613581,1
3345,34,1,0,10,4,0,2.522549019607844,1
3346,89,6,4,20,7,0,6.308464419475655,1
3347,74,3,1,10,13,0,7.483243243243244,0
3348,61,2,2,8,7,0,5.961557377049182,1
3349,54,0,0,10,9,0,6.689444444444444,0
3350,23,1,0,5,2,0,7.05086956521739,1
3351,53,6,2,11,6,0,3.865283018867924,0
3352,50,4,1,13,2,0,4.131,1
3353,76,6,4,15,7,0,5.193571428571431,1
3354,135,11,0,25,13,0,2.9652222222222235,0
3355,25,1,1,4,2,0,11.605600000000003,0
3356,68,4,5,17,6,0,1.7164705882352926,1
3357,15,1,0,4,2,0,8.05,0
3358,19,2,1,4,1,0,1.5682456140350887,1
3359,90,5,3,18,4,0,6.6193333333333335,0
3360,24,0,0,3,2,0,4.195,1
3361,23,0,1,3,4,0,8.001159420289856,1
3362,44,3,3,8,4,0,4.5292424242424225,1
3363,142,1,2,27,11,0,4.974366197183095,0
3364,24,2,1,4,3,0,4.783750000000001,1
3365,58,5,0,7,5,0,7.096206896551724,1
3366,20,1,0,3,2,0,3.649000000000001,0
3367,56,4,5,13,3,0,1.6561309523809555,1
3368,117,5,4,27,10,0,7.779963369963372,0
3369,16,1,1,3,1,0,8.059375,0
3370,114,7,3,19,14,0,6.792330827067669,0
3371,10,0,0,2,1,0,3.8230000000000004,0
3372,18,1,1,3,5,0,2.4333333333333336,1
3373,45,4,2,6,3,0,3.453666666666667,1
3374,18,0,0,4,2,0,10.073333333333334,0
3375,323,12,12,64,41,1,6.486172248803829,0
3376,70,6,5,14,5,0,0.8883333333333319,1
3377,77,6,2,15,8,0,6.151082251082254,1
3378,28,3,1,6,4,0,13.596785714285716,0
3379,135,7,5,23,22,0,8.832190476190476,1
3380,17,1,0,3,3,2,1.6600000000000001,1
3381,229,3,4,45,25,0,14.199064254522767,0
3382,96,7,2,15,10,0,5.984330357142859,1
3383,43,2,2,10,2,0,4.873953488372095,1
3384,32,0,1,8,2,0,3.3320833333333333,1
3385,99,5,5,23,8,0,5.1675,1
3386,9,1,0,1,2,0,14.470000000000006,1
3387,31,1,2,7,3,0,7.28709677419355,1
3388,70,2,0,14,7,0,8.581714285714284,1
3389,124,7,4,21,12,0,7.932822580645158,1
3390,23,1,0,2,4,0,1.7265217391304368,1
3391,41,2,5,7,3,1,1.0415853658536598,1
3392,66,9,2,19,3,0,8.41,1
3393,84,4,3,15,11,0,6.090357142857144,0
3394,55,4,5,15,7,0,5.655181818181816,1
3395,123,6,6,25,13,0,8.732195121951218,1
3396,40,1,1,7,4,0,3.7052499999999995,1
3397,15,0,1,4,1,0,5.852,1
3398,21,1,2,4,0,0,10.60142857142857,1
3399,17,0,0,1,3,0,6.741176470588236,1
3400,318,20,3,52,19,1,10.914542815674892,1
3401,60,2,3,12,5,0,4.439000000000004,1
3402,153,11,3,32,8,0,9.138963585434176,0
3403,20,1,0,2,4,0,6.649000000000001,1
3404,126,6,5,24,9,0,3.56547619047619,0
3405,9,0,0,3,1,0,1.3866666666666667,0
3406,15,1,0,5,1,0,4.596,0
3407,84,2,3,21,10,0,6.819285714285712,0
3408,33,3,1,6,2,0,1.2354545454545445,0
3409,129,4,4,23,12,0,8.486378737541528,1
3410,209,11,8,38,16,2,7.60861244019139,0
3411,44,2,2,12,3,0,4.943863636363638,1
3412,68,5,3,14,7,0,5.91,1
3413,78,6,4,16,8,0,8.005384615384617,0
3414,43,4,2,9,3,0,4.138527131782947,0
3415,12,1,0,2,1,0,-0.7675000000000018,1
3416,21,0,2,3,3,0,3.3328571428571436,1
3417,32,2,1,4,2,0,6.570208333333333,1
3418,8,1,1,2,1,0,3.1762499999999996,1
3419,44,3,1,17,2,0,5.278560606060605,1
3420,12,2,0,2,1,0,5.372499999999999,1
3421,42,4,1,8,3,0,8.695,1
3422,27,1,1,5,2,0,4.50888888888889,0
3423,29,1,1,5,3,0,12.722068965517245,0
3424,27,3,3,8,1,0,1.7177777777777798,1
3425,11,0,1,2,1,0,3.7663636363636357,0
3426,43,3,1,10,2,0,6.219689922480622,0
3427,12,1,0,3,2,0,0.41000000000000014,1
3428,69,3,1,10,11,0,6.903913043478262,0
3429,14,0,1,3,1,0,-1.7814285714285738,1
3430,20,2,2,4,2,0,-1.3580000000000005,1
3431,18,2,1,5,3,0,6.41,1
3432,47,2,2,9,5,0,6.946950354609928,0
3433,28,1,2,6,5,0,5.082857142857144,1
3434,112,5,3,25,4,0,7.765000000000001,1
3435,62,4,2,10,6,0,11.61768817204301,1
3436,38,3,2,7,5,0,5.850438596491227,1
3437,30,1,0,4,4,0,3.200999999999997,1
3438,14,0,0,3,0,0,4.41,1
3439,141,3,0,23,12,1,8.460585106382979,1
3440,11,0,1,3,1,0,3.338181818181816,1
3441,11,0,0,3,2,0,8.904545454545456,1
3442,22,1,2,4,2,0,4.073939393939398,1
3443,100,6,4,21,9,0,8.2107,1
3444,16,1,1,3,3,1,5.115625000000001,1
3445,77,0,0,14,5,0,7.862597402597402,1
3446,254,12,15,50,29,1,8.440903195924044,0
3447,42,4,2,6,4,0,5.66714285714286,0
3448,23,1,1,6,2,0,6.641304347826086,1
3449,41,3,1,10,3,0,4.013577235772356,0
3450,13,1,0,1,3,0,7.170769230769231,1
3451,19,1,1,3,0,0,7.653684210526315,1
3452,40,1,0,9,6,0,7.00225,1
3453,95,6,3,19,9,0,4.8402406015037585,1
3454,65,4,1,15,5,0,5.141846153846156,0
3455,50,1,1,9,4,0,8.475133333333332,0
3456,85,5,5,22,10,0,4.936627450980389,1
3457,279,12,8,59,27,0,5.514592030360532,0
3458,16,2,0,2,4,0,7.17625,1
3459,20,0,1,3,2,0,2.6454999999999984,1
3460,26,3,3,9,1,0,6.7869230769230775,1
3461,14,0,0,1,1,0,7.774285714285714,1
3462,39,2,2,9,4,0,5.71076923076923,1
3463,249,15,4,42,11,1,7.633674698795179,0
3464,48,1,2,10,3,0,0.4437500000000014,1
3465,75,4,2,15,9,0,6.8568,1
3466,21,1,0,5,3,0,10.60142857142857,1
3467,44,2,0,10,8,0,7.3124242424242425,1
3468,15,2,0,3,1,0,8.992,1
3469,74,6,5,15,8,0,5.064594594594595,1
3470,108,5,2,20,13,0,10.172500000000003,0
3471,66,3,1,16,8,0,7.364090909090905,1
3472,38,1,0,6,7,0,6.00236842105263,1
3473,33,1,0,5,4,0,7.620000000000001,1
3474,144,2,4,35,12,0,3.0829166666666694,1
3475,123,6,4,19,9,0,7.5099390243902455,1
3476,34,0,2,9,4,0,1.5528431372549036,1
3477,20,2,0,4,4,0,7.41,1
3478,59,4,0,11,8,0,6.6628813559322,1
3479,71,2,2,13,7,0,5.903098591549295,1
3480,46,5,2,11,2,0,2.112391304347824,1
3481,26,0,1,6,4,0,0.2941025641025625,1
3482,48,1,2,11,7,0,4.195,0
3483,73,1,3,17,8,0,5.979354207436401,1
3484,110,2,6,24,7,0,5.0958701298701286,0
3485,67,5,4,13,4,1,5.305074626865668,1
3486,19,0,1,4,2,0,0.32877192982456194,1
3487,110,2,7,19,13,0,6.9798701298701324,1
3488,62,5,3,12,6,0,6.603387096774192,1
3489,43,1,1,6,3,0,8.081782945736435,1
3490,152,9,9,34,9,0,4.955826023391815,1
3491,30,1,1,5,2,0,4.282,1
3492,39,1,1,6,5,0,6.8742307692307705,1
3493,18,2,1,6,3,0,6.671666666666667,1
3494,176,7,6,33,16,0,6.1564772727272725,0
3495,59,2,0,10,4,1,12.239830508474576,0
3496,11,1,0,2,3,0,6.582727272727272,1
3497,59,2,1,8,7,0,5.503474576271188,1
3498,44,5,1,10,2,0,9.480454545454545,0
3499,81,6,5,19,10,0,4.1725925925925935,1
3500,134,6,6,30,12,0,6.628582089552239,0
3501,13,0,1,3,1,0,10.06923076923077,0
3502,12,0,0,1,2,0,3.8024999999999984,1
3503,17,0,0,2,2,0,7.849411764705884,0
3504,19,1,1,4,3,0,9.884736842105266,1
3505,14,0,0,2,2,0,4.116904761904763,1
3506,170,9,5,38,11,1,5.719096256684491,1
3507,118,6,5,17,12,0,6.740847457627119,1
3508,21,1,0,5,3,0,9.255714285714284,1
3509,35,0,6,8,1,0,0.9775714285714301,1
3510,114,7,4,27,10,0,10.097593984962408,1
3511,23,3,0,3,2,0,4.3886956521739116,1
3512,21,2,1,4,1,0,9.03142857142857,1
3513,34,1,2,7,2,0,3.630784313725492,1
3514,53,2,3,13,3,0,6.776540880503148,0
3515,11,0,0,1,1,0,4.194545454545455,1
3516,27,1,0,3,3,0,-0.008888888888886726,1
3517,30,0,2,7,1,0,2.724,1
3518,35,1,0,5,5,0,7.549619047619046,1
3519,115,8,4,25,12,1,4.536106280193238,1
3520,64,3,2,11,9,0,7.17625,0
3521,55,3,3,12,7,0,5.3777575757575775,1
3522,125,2,4,16,13,0,8.637051428571432,1
3523,57,2,3,12,1,0,4.948157894736845,0
3524,33,2,4,9,2,0,5.517272727272726,0
3525,121,10,5,29,8,0,8.70002754820937,1
3526,136,7,6,28,14,0,10.68274509803922,0
3527,121,3,9,22,6,0,3.922066115702478,1
3528,33,2,2,6,3,0,6.944545454545455,1
3529,133,6,6,22,15,0,9.247293233082708,0
3530,18,1,0,3,2,0,2.4333333333333336,0
3531,16,2,0,2,4,0,1.5831250000000026,1
3532,15,0,0,3,0,0,6.166,1
3533,82,0,3,20,3,0,7.115284552845527,1
3534,116,0,1,23,13,0,8.2537315270936,1
3535,26,0,0,2,6,0,6.45333333333333,0
3536,15,1,1,2,1,0,-0.7149999999999999,0
3537,206,11,5,40,15,0,6.064727408513814,0
3538,11,1,0,2,0,0,3.7663636363636357,1
3539,30,3,0,5,3,0,6.009,1
3540,88,2,1,17,10,0,8.40443181818182,0
3541,18,0,1,2,1,0,6.881666666666668,1
3542,39,3,0,10,3,1,2.943846153846156,1
3543,57,3,6,13,5,0,1.4573684210526316,1
3544,13,0,0,2,3,0,7.170769230769231,1
3545,22,1,0,5,3,0,5.47909090909091,0
3546,100,4,1,20,12,0,2.6358555555555583,0
3547,37,0,1,6,4,0,3.4493693693693714,1
3548,10,0,0,2,2,0,-0.41600000000000037,0
3549,24,0,1,6,3,0,-0.7487499999999976,1
3550,13,1,1,3,1,0,8.25769230769231,0
3551,18,0,0,6,5,0,3.4800000000000004,0
3552,23,3,2,5,2,0,0.21942028985506923,1
3553,128,6,5,24,9,0,7.892682291666667,0
3554,128,6,4,21,16,0,9.09184151785714,1
3555,13,1,2,4,1,0,-1.1479487179487151,1
3556,11,1,0,4,0,0,-1.124545454545455,1
3557,10,2,0,2,1,0,6.177999999999997,1
3558,140,6,4,27,9,0,2.0362105263157915,0
3559,38,2,2,8,4,1,6.786052631578947,0
3560,28,3,2,5,3,0,3.5689285714285717,1
3561,37,1,1,9,2,0,4.976936936936937,0
3562,18,1,0,4,3,0,1.9100000000000001,1
3563,84,6,4,16,11,0,6.258571428571429,1
3564,14,0,1,3,3,0,7.774285714285714,1
3565,194,7,14,46,13,0,12.553895434462447,1
3566,22,0,2,7,1,0,0.7690909090909095,0
3567,32,1,4,4,2,0,4.526875,0
3568,115,6,3,25,9,0,9.69646376811594,1
3569,32,1,0,6,3,0,6.293125,0
3570,180,7,7,37,19,0,7.063833333333331,0
3571,21,1,0,3,3,0,5.800000000000001,1
3572,131,6,6,27,10,0,7.917677208287895,1
3573,144,11,9,37,10,0,3.2358712121212143,0
3574,35,6,1,7,3,0,6.96742857142857,1
3575,166,4,6,34,15,1,6.944330655957163,0
3576,55,3,1,9,9,0,6.425909090909091,0
3577,333,10,9,61,29,0,7.587572309151259,0
3578,11,2,0,2,0,0,6.763636363636362,1
3579,22,1,1,3,1,0,5.47909090909091,1
3580,77,0,0,4,6,0,17.804655344655345,0
3581,57,0,1,9,6,0,3.7913157894736855,0
3582,17,0,1,3,3,0,3.1394117647058835,0
3583,208,7,4,28,15,0,10.115624999999998,0
3584,132,3,4,24,16,0,10.19409090909091,0
3585,30,0,2,5,5,0,3.5090000000000003,0
3586,10,0,0,4,0,0,2.7360000000000007,1
3587,77,1,6,18,5,0,6.178636363636365,1
3588,12,0,0,3,3,0,6.690000000000001,1
3589,109,10,3,25,10,1,3.3376408912188715,0
3590,35,2,3,5,4,0,6.96742857142857,1
3591,23,0,1,3,4,0,5.412608695652175,1
3592,143,1,1,22,15,1,7.989409479409481,1
3593,23,1,0,2,3,0,5.338985507246374,1
3594,20,0,0,2,3,0,10.000500000000002,1
3595,10,0,0,4,1,0,5.707000000000001,0
3596,53,3,2,13,8,1,6.434433962264151,0
3597,78,2,2,18,5,0,4.243846153846157,0
3598,135,5,3,21,15,0,9.843968253968253,1
3599,59,5,1,12,2,0,7.083672316384181,1
3600,124,4,2,22,16,0,6.1980824372759855,0
3601,77,4,4,20,4,0,3.947792207792208,0
3602,59,4,1,14,7,0,6.860593220338984,1
3603,117,6,2,22,10,0,8.16641025641026,1
3604,15,2,0,3,3,0,0.2240000000000002,1
3605,19,2,2,3,2,0,0.0328947368421062,0
3606,14,0,1,1,4,0,8.110714285714284,0
3607,53,2,2,11,6,0,6.256698113207548,1
3608,33,1,2,4,4,0,14.623636363636365,1
3609,311,13,6,58,31,0,8.370614951768488,1
3610,21,1,1,4,1,0,2.2557142857142836,1
3611,12,2,0,2,2,0,1.9800000000000004,0
3612,54,3,2,12,4,0,4.68333333333333,1
3613,54,0,2,10,9,0,6.602222222222224,0
3614,20,0,2,6,3,0,4.529499999999999,1
3615,23,1,0,2,4,0,7.870000000000001,1
3616,46,0,3,8,7,0,4.564710144927538,0
3617,22,0,1,3,3,0,4.408636363636365,1
3618,80,6,4,14,4,0,3.841166666666666,0
3619,87,8,3,12,3,0,5.526206896551724,1
3620,124,9,3,22,7,0,9.034784946236563,0
3621,73,3,4,16,8,0,4.774520547945205,0
3622,35,1,2,6,5,0,0.7084285714285734,0
3623,132,12,6,30,8,2,2.297272727272727,0
3624,126,7,6,23,15,1,7.8269047619047605,1
3625,19,1,0,2,3,0,5.534561403508771,1
3626,114,5,6,25,13,1,6.559473684210527,1
3627,13,0,0,3,2,0,7.533076923076923,1
3628,42,1,2,8,5,0,6.900714285714287,0
3629,210,8,7,34,20,0,7.830168831168834,0
3630,99,5,4,21,15,0,9.165454545454544,1
3631,56,2,1,6,7,0,6.092142857142857,1
3632,221,10,0,47,14,0,5.9985972850678735,0
3633,20,1,0,4,1,0,6.884500000000003,1
3634,65,5,4,15,3,0,1.8193846153846174,1
3635,51,4,1,8,4,0,4.726470588235294,1
3636,22,1,0,5,5,0,4.194545454545455,1
3637,61,5,0,12,8,0,4.050491803278689,1
3638,16,0,0,3,3,0,5.825624999999999,1
3639,88,4,4,16,10,0,6.425373376623373,1
3640,348,20,6,80,27,2,6.033496168582374,1
3641,369,19,13,88,31,2,5.965958188153309,1
3642,122,5,3,19,16,0,8.548196721311477,1
3643,69,6,2,11,7,0,6.016521739130432,1
3644,41,0,1,10,3,0,2.7736585365853657,0
3645,17,1,0,1,3,0,5.91,0
3646,33,2,4,8,2,0,3.623636363636365,0
3647,74,6,1,16,7,0,16.864729729729724,1
3648,17,0,0,3,5,0,6.741176470588236,1
3649,332,12,8,58,24,1,10.06906626506024,1
3650,96,7,3,27,5,0,8.648125,1
3651,16,0,0,3,3,0,4.942499999999999,1
3652,124,6,3,21,13,0,8.08475806451613,1
3653,111,6,6,21,10,0,6.399382239382241,1
